57,"SELECT TOP # rerun, camcol, field FROM PhotoObj WHERE ra BETWEEN # and # AND dec BETWEEN # and #"
2019-07-29 06:05:00,3
2019-07-29 06:30:00,1
2019-07-29 06:35:00,1
2019-07-29 07:05:00,1
2019-07-29 09:35:00,5
2019-07-29 10:05:00,1
2019-07-29 10:30:00,3
2019-07-29 12:05:00,4
2019-07-29 13:05:00,2
2019-07-29 14:05:00,1
2019-07-29 14:30:00,1
2019-07-29 16:35:00,1
2019-07-29 17:35:00,1
2019-07-29 19:05:00,1
2019-07-29 19:30:00,4
2019-07-29 20:30:00,1
2019-07-29 21:35:00,2
2019-07-29 22:05:00,10
2019-07-29 22:35:00,10
2019-07-29 23:35:00,4
