50,select * from fDocFunctionParams(&&&)
2019-07-29 00:13:00,1
2019-07-29 00:23:00,1
2019-07-29 01:07:00,1
2019-07-29 01:37:00,1
2019-07-29 02:23:00,1
2019-07-29 03:25:00,1
2019-07-29 04:36:00,1
2019-07-29 06:26:00,1
2019-07-29 06:50:00,1
2019-07-29 08:54:00,3
2019-07-29 09:08:00,1
2019-07-29 10:07:00,1
2019-07-29 10:14:00,1
2019-07-29 11:15:00,1
2019-07-29 11:22:00,1
2019-07-29 11:34:00,1
2019-07-29 11:36:00,1
2019-07-29 12:12:00,1
2019-07-29 13:03:00,1
2019-07-29 13:14:00,1
2019-07-29 13:46:00,1
2019-07-29 13:49:00,1
2019-07-29 14:09:00,1
2019-07-29 14:26:00,1
2019-07-29 15:02:00,1
2019-07-29 15:03:00,1
2019-07-29 15:46:00,1
2019-07-29 16:09:00,1
2019-07-29 16:10:00,1
2019-07-29 16:36:00,1
2019-07-29 17:10:00,1
2019-07-29 18:02:00,1
2019-07-29 20:04:00,1
2019-07-29 20:34:00,1
2019-07-29 20:41:00,1
2019-07-29 21:08:00,1
2019-07-29 22:07:00,9
2019-07-29 22:35:00,1
2019-07-29 23:02:00,1
2019-07-29 23:34:00,1
