122,select distinct parent from DBViewCols where viewname=&&&
2019-07-29 00:59:00,1
2019-07-29 01:04:00,1
2019-07-29 01:37:00,1
2019-07-29 02:02:00,1
2019-07-29 02:04:00,1
2019-07-29 02:36:00,1
2019-07-29 02:47:00,1
2019-07-29 02:48:00,1
2019-07-29 02:51:00,1
2019-07-29 02:53:00,1
2019-07-29 02:54:00,1
2019-07-29 02:56:00,1
2019-07-29 02:57:00,2
2019-07-29 03:05:00,1
2019-07-29 03:07:00,1
2019-07-29 03:08:00,1
2019-07-29 03:16:00,2
2019-07-29 03:18:00,1
2019-07-29 03:19:00,1
2019-07-29 03:20:00,1
2019-07-29 03:25:00,2
2019-07-29 03:29:00,1
2019-07-29 03:36:00,1
2019-07-29 03:39:00,3
2019-07-29 03:40:00,2
2019-07-29 03:54:00,2
2019-07-29 03:56:00,1
2019-07-29 04:29:00,1
2019-07-29 05:01:00,1
2019-07-29 06:09:00,3
2019-07-29 06:26:00,1
2019-07-29 06:50:00,1
2019-07-29 06:53:00,1
2019-07-29 06:58:00,4
2019-07-29 06:59:00,2
2019-07-29 09:12:00,1
2019-07-29 10:28:00,1
2019-07-29 12:04:00,2
2019-07-29 12:34:00,2
2019-07-29 12:42:00,1
2019-07-29 12:44:00,2
2019-07-29 12:45:00,2
2019-07-29 12:49:00,1
2019-07-29 12:50:00,4
2019-07-29 12:52:00,1
2019-07-29 12:53:00,4
2019-07-29 12:54:00,2
2019-07-29 12:55:00,3
2019-07-29 13:04:00,2
2019-07-29 13:05:00,4
2019-07-29 13:08:00,1
2019-07-29 13:09:00,3
2019-07-29 13:10:00,4
2019-07-29 13:11:00,4
2019-07-29 13:19:00,6
2019-07-29 14:41:00,1
2019-07-29 15:02:00,1
2019-07-29 15:11:00,1
2019-07-29 15:12:00,1
2019-07-29 15:21:00,1
2019-07-29 15:56:00,2
2019-07-29 15:58:00,1
2019-07-29 16:20:00,1
2019-07-29 19:03:00,2
2019-07-29 19:26:00,1
2019-07-29 19:27:00,1
2019-07-29 19:59:00,1
2019-07-29 20:03:00,2
2019-07-29 21:29:00,1
2019-07-29 21:40:00,1
2019-07-29 21:47:00,1
2019-07-29 23:04:00,1
2019-07-29 23:37:00,1
2019-07-29 23:39:00,1
2019-07-29 23:40:00,1
2019-07-29 23:53:00,1
