1,"SELECT specObjID,z,class,ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z into mydb.MyTable2 from SpecPhotoAll  WHERE class=&&& AND z <# AND Zwarning=#"
2019-02-27 05:43:00,1
