28,select * from SpecLine where specObjId=#
2019-02-27 00:22:00,2
2019-02-27 01:14:00,1
2019-02-27 01:37:00,1
2019-02-27 01:45:00,2
2019-02-27 01:51:00,1
2019-02-27 02:20:00,1
2019-02-27 02:48:00,1
2019-02-27 02:56:00,1
2019-02-27 03:27:00,1
2019-02-27 03:58:00,1
2019-02-27 06:32:00,2
2019-02-27 07:15:00,1
2019-02-27 08:16:00,1
2019-02-27 09:54:00,1
2019-02-27 11:58:00,2
2019-02-27 16:56:00,1
2019-02-27 17:14:00,1
2019-02-27 17:22:00,1
2019-02-27 17:23:00,1
2019-02-27 17:36:00,1
2019-02-27 18:00:00,1
2019-02-27 21:50:00,1
2019-02-27 22:51:00,1
2019-02-27 22:53:00,1
