283,select * from Photoz where objid=#
2019-02-27 00:10:00,1
2019-02-27 00:26:00,1
2019-02-27 00:39:00,1
2019-02-27 00:46:00,1
2019-02-27 00:48:00,1
2019-02-27 00:53:00,1
2019-02-27 00:56:00,1
2019-02-27 00:57:00,1
2019-02-27 01:00:00,1
2019-02-27 01:06:00,1
2019-02-27 01:07:00,1
2019-02-27 01:08:00,1
2019-02-27 01:19:00,1
2019-02-27 01:34:00,1
2019-02-27 01:35:00,1
2019-02-27 01:41:00,1
2019-02-27 01:43:00,1
2019-02-27 01:44:00,1
2019-02-27 01:47:00,1
2019-02-27 01:48:00,1
2019-02-27 01:52:00,2
2019-02-27 02:07:00,1
2019-02-27 02:21:00,1
2019-02-27 02:25:00,1
2019-02-27 02:27:00,1
2019-02-27 02:29:00,1
2019-02-27 02:34:00,1
2019-02-27 02:37:00,1
2019-02-27 02:43:00,1
2019-02-27 02:53:00,1
2019-02-27 02:59:00,2
2019-02-27 03:01:00,1
2019-02-27 03:02:00,1
2019-02-27 03:04:00,1
2019-02-27 03:12:00,1
2019-02-27 03:14:00,1
2019-02-27 03:17:00,1
2019-02-27 03:21:00,1
2019-02-27 03:23:00,1
2019-02-27 03:38:00,1
2019-02-27 03:54:00,1
2019-02-27 04:14:00,1
2019-02-27 04:16:00,2
2019-02-27 04:17:00,1
2019-02-27 04:42:00,1
2019-02-27 04:45:00,1
2019-02-27 04:46:00,1
2019-02-27 04:48:00,1
2019-02-27 04:52:00,1
2019-02-27 04:57:00,2
2019-02-27 04:58:00,1
2019-02-27 05:11:00,1
2019-02-27 05:25:00,1
2019-02-27 05:29:00,1
2019-02-27 05:30:00,1
2019-02-27 05:36:00,1
2019-02-27 05:38:00,1
2019-02-27 05:42:00,1
2019-02-27 05:48:00,1
2019-02-27 05:49:00,1
2019-02-27 05:50:00,1
2019-02-27 05:54:00,1
2019-02-27 06:07:00,1
2019-02-27 06:09:00,1
2019-02-27 06:15:00,1
2019-02-27 06:16:00,1
2019-02-27 06:20:00,1
2019-02-27 06:23:00,1
2019-02-27 06:25:00,1
2019-02-27 06:26:00,1
2019-02-27 06:30:00,1
2019-02-27 06:32:00,1
2019-02-27 06:33:00,1
2019-02-27 06:47:00,1
2019-02-27 07:00:00,1
2019-02-27 07:01:00,2
2019-02-27 07:11:00,1
2019-02-27 07:13:00,1
2019-02-27 07:19:00,1
2019-02-27 07:25:00,1
2019-02-27 07:26:00,1
2019-02-27 07:36:00,1
2019-02-27 07:37:00,1
2019-02-27 07:47:00,2
2019-02-27 08:07:00,1
2019-02-27 08:37:00,1
2019-02-27 08:39:00,1
2019-02-27 08:42:00,1
2019-02-27 08:50:00,1
2019-02-27 09:02:00,1
2019-02-27 09:20:00,1
2019-02-27 09:31:00,1
2019-02-27 09:34:00,1
2019-02-27 09:38:00,1
2019-02-27 09:47:00,1
2019-02-27 09:53:00,1
2019-02-27 09:55:00,1
2019-02-27 10:27:00,7
2019-02-27 10:28:00,1
2019-02-27 10:32:00,2
2019-02-27 10:33:00,1
2019-02-27 10:45:00,1
2019-02-27 10:51:00,1
2019-02-27 11:09:00,3
2019-02-27 11:10:00,1
2019-02-27 11:16:00,1
2019-02-27 11:17:00,1
2019-02-27 11:22:00,1
2019-02-27 11:29:00,1
2019-02-27 11:30:00,1
2019-02-27 11:32:00,1
2019-02-27 11:43:00,1
2019-02-27 11:57:00,1
2019-02-27 11:58:00,1
2019-02-27 11:59:00,1
2019-02-27 12:06:00,1
2019-02-27 12:08:00,2
2019-02-27 12:15:00,1
2019-02-27 12:30:00,1
