1,select objid from photoprimary inner join galaxy on galaxy.objid = photoprimary.objid inner join specobj on specobj.specobjid = photoprimary.objid where photoprimary.dec between # and # and photoprimary.ra between # and # and galaxy.g between # and # and specobj.z between .# and .#
2019-02-27 13:30:00,1
