1,"SELECT TOP # p.objid, p.ra,p.dec,p.petror9#_r, p.dered_g, s.z as z_spec, s.zErr    JOIN zoo2MainSpecz AS zms ON p.objid = zms.objid    JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.clean=# and zms.nvote >= # and zms.p_cw > #"
2019-02-27 09:39:00,1
