1,"SELECT p.objid, p.ra,p.dec, zns.nvote_mon, zns.p_el_mon, p.dered_g, p.dered_r   FROM galaxy as p    JOIN zooMonochromeBias AS zns ON p.objid = zns.objid    JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.clean=#"
2019-02-27 18:05:00,1
