2,"SELECT   T.ID, T.hostra, T.hostdec, S.SpecObjID INTO    mydb.compareSpec_ObjID_# FROM    mydb.SQL_Table as T   CROSS APPLY dbo.fGetNearestSpecObjIdEq(T.hostra, T.hostdec, #) as S WHERE S.SpecObjID IS NOT NULL"
2019-07-10 10:05:00,2
