1,"SELECT   s.z,   p.fiberFlux_u, p.fiberFlux_g, p.fiberFlux_r, p.fiberFlux_i, p.fiberFlux_z,   p.psfFlux_u, p.psfFlux_g, p.psfFlux_r, p.psfFlux_i, p.psfFlux_z,   s.spectroFlux_u, s.spectroFlux_g, s.spectroFlux_r, s.spectroFlux_i, s.spectroFlux_z FROM photoObj p JOIN specObj s ON s.bestObjID = p.objID JOIN plateX x ON x.plateID = s.plateID           WHERE     s.plate = #"
2019-07-10 08:30:00,1
