1,"select top # ra, dec, modelMag_u, modelMag_g, objID from Galaxy G where ( Flags & (dbo.fPhotoFlags(&&&) + dbo.fPhotoFlags(&&&) + dbo.fPhotoFlags(&&&)) ) = # and petroRad_r < # and ((modelMag_u - modelMag_g) - (psfMag_u - psfMag_g)) < #"
2019-07-10 05:32:00,1
