2,"SELECT my.*, dbo.fGetNearestSpecObjIdEq(my.ra,my.dec,#) as specobjid    FROM hasspec as my    WHERE dbo.fGetNearestSpecObjIdEq(my.ra,my.dec,#) IS NOT NULL    INSERT into x SELECT my.*, s.specobjid, s.ra, s.dec, s.plate, s.mjd, s.fiberid FROM hasspec as my, SpecObjAll s JOIN x ON x.specobjid = s.specObjID"
2019-07-10 11:09:00,2
