1,"SELECT ID, rent, wkt=COORDS.ToString()     --, dist=COORDS.STDistance(@price_center_Portland)  FROM optw.tamass.ASSETS2 WHERE PropertyType <> &&&"
2019-11-23 14:19:00,1
