158,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-11-23 03:48:00,1
2019-11-23 04:12:00,1
2019-11-23 04:13:00,1
2019-11-23 04:14:00,1
2019-11-23 04:17:00,1
2019-11-23 04:18:00,1
2019-11-23 04:22:00,1
2019-11-23 04:37:00,1
2019-11-23 04:42:00,1
2019-11-23 05:07:00,1
2019-11-23 13:44:00,1
2019-11-23 13:54:00,1
2019-11-23 19:30:00,1
2019-11-23 19:31:00,1
2019-11-23 19:35:00,2
2019-11-23 19:36:00,1
2019-11-23 19:37:00,1
2019-11-23 19:38:00,1
2019-11-23 19:40:00,2
2019-11-23 19:41:00,1
2019-11-23 19:42:00,2
2019-11-23 19:45:00,2
2019-11-23 19:46:00,2
2019-11-23 19:47:00,1
2019-11-23 19:49:00,1
2019-11-23 19:50:00,1
2019-11-23 19:51:00,2
2019-11-23 19:52:00,1
2019-11-23 19:54:00,1
2019-11-23 19:55:00,1
2019-11-23 19:56:00,2
2019-11-23 19:57:00,1
2019-11-23 19:59:00,1
2019-11-23 20:00:00,1
2019-11-23 20:01:00,2
2019-11-23 20:02:00,1
2019-11-23 20:04:00,1
2019-11-23 20:05:00,1
2019-11-23 20:06:00,2
2019-11-23 20:07:00,1
2019-11-23 20:09:00,1
2019-11-23 20:10:00,1
2019-11-23 20:11:00,2
2019-11-23 20:12:00,1
2019-11-23 20:14:00,1
2019-11-23 20:15:00,1
2019-11-23 20:16:00,1
2019-11-23 20:18:00,1
2019-11-23 20:19:00,1
2019-11-23 20:20:00,1
2019-11-23 20:21:00,1
2019-11-23 20:22:00,1
2019-11-23 20:23:00,1
2019-11-23 20:24:00,1
2019-11-23 20:25:00,1
2019-11-23 20:27:00,1
2019-11-23 20:28:00,1
2019-11-23 20:29:00,1
2019-11-23 20:30:00,1
2019-11-23 20:31:00,1
2019-11-23 20:32:00,1
2019-11-23 20:33:00,1
2019-11-23 20:34:00,1
2019-11-23 20:35:00,1
2019-11-23 20:36:00,1
2019-11-23 20:37:00,1
2019-11-23 20:38:00,1
2019-11-23 20:39:00,1
2019-11-23 20:40:00,1
2019-11-23 20:41:00,1
2019-11-23 20:42:00,2
2019-11-23 20:44:00,1
2019-11-23 20:45:00,1
2019-11-23 20:46:00,2
2019-11-23 20:47:00,1
2019-11-23 20:49:00,1
2019-11-23 20:50:00,1
2019-11-23 20:51:00,1
2019-11-23 20:52:00,1
2019-11-23 20:54:00,1
2019-11-23 20:55:00,2
2019-11-23 20:56:00,2
2019-11-23 20:59:00,1
2019-11-23 21:00:00,2
2019-11-23 21:01:00,2
2019-11-23 21:04:00,1
2019-11-23 21:05:00,2
2019-11-23 21:06:00,2
2019-11-23 21:09:00,1
2019-11-23 21:10:00,2
2019-11-23 21:11:00,1
2019-11-23 21:12:00,2
2019-11-23 21:13:00,2
2019-11-23 21:14:00,2
2019-11-23 21:15:00,3
2019-11-23 21:16:00,1
2019-11-23 21:17:00,2
2019-11-23 21:18:00,3
2019-11-23 21:19:00,1
2019-11-23 21:20:00,3
2019-11-23 21:21:00,1
2019-11-23 21:22:00,3
2019-11-23 21:23:00,2
2019-11-23 21:24:00,1
2019-11-23 21:25:00,3
2019-11-23 22:39:00,1
2019-11-23 22:40:00,1
2019-11-23 22:59:00,1
2019-11-23 23:00:00,1
2019-11-23 23:04:00,1
2019-11-23 23:05:00,1
2019-11-23 23:09:00,1
2019-11-23 23:10:00,1
2019-11-23 23:14:00,1
2019-11-23 23:19:00,1
2019-11-23 23:24:00,1
2019-11-23 23:29:00,1
2019-11-23 23:30:00,1
2019-11-23 23:34:00,1
2019-11-23 23:35:00,1
2019-11-23 23:36:00,1
2019-11-23 23:49:00,1
2019-11-23 23:50:00,1
2019-11-23 23:54:00,1
