1,"SELECT ID, rent=rent*#, wkt=COORDS.ToString()     --, dist=COORDS.STDistance(@price_center_Portland)  FROM optw.tamass.ASSETS2 WHERE PropertyType <> &&&"
2019-11-23 15:29:00,1
