33,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-11-23 08:59:00,1
2019-11-23 11:44:00,1
2019-11-23 11:56:00,1
2019-11-23 12:00:00,1
2019-11-23 12:01:00,1
2019-11-23 12:24:00,1
2019-11-23 12:26:00,1
2019-11-23 12:28:00,1
2019-11-23 12:34:00,1
2019-11-23 12:53:00,1
2019-11-23 13:15:00,1
2019-11-23 13:19:00,1
2019-11-23 13:23:00,1
2019-11-23 13:27:00,1
2019-11-23 13:30:00,1
2019-11-23 13:36:00,1
2019-11-23 13:38:00,1
2019-11-23 13:42:00,1
2019-11-23 13:48:00,1
2019-11-23 16:47:00,1
2019-11-23 17:06:00,1
2019-11-23 17:12:00,1
2019-11-23 18:42:00,1
2019-11-23 19:27:00,1
2019-11-23 19:31:00,1
2019-11-23 19:39:00,1
2019-11-23 20:50:00,1
2019-11-23 21:01:00,1
2019-11-23 21:29:00,1
2019-11-23 21:32:00,1
2019-11-23 21:37:00,1
2019-11-23 21:39:00,1
2019-11-23 22:11:00,1
