16,"select top # objID,petroRad_r from galaxy"
2019-11-23 06:04:00,1
2019-11-23 06:08:00,1
2019-11-23 06:09:00,1
2019-11-23 06:10:00,1
2019-11-23 06:11:00,2
2019-11-23 06:13:00,2
2019-11-23 06:14:00,1
2019-11-23 06:54:00,1
2019-11-23 06:57:00,4
2019-11-23 06:58:00,1
2019-11-23 09:40:00,1
