55,select * from fDocFunctionParams(&&&)
2019-10-27 00:56:00,2
2019-10-27 01:51:00,2
2019-10-27 02:37:00,1
2019-10-27 03:22:00,2
2019-10-27 05:43:00,4
2019-10-27 06:01:00,2
2019-10-27 07:27:00,1
2019-10-27 07:54:00,1
2019-10-27 08:29:00,1
2019-10-27 09:44:00,2
2019-10-27 10:25:00,1
2019-10-27 12:09:00,1
2019-10-27 12:10:00,3
2019-10-27 12:11:00,3
2019-10-27 12:12:00,2
2019-10-27 12:32:00,2
2019-10-27 12:59:00,2
2019-10-27 13:01:00,1
2019-10-27 13:21:00,3
2019-10-27 13:31:00,1
2019-10-27 14:15:00,1
2019-10-27 16:11:00,2
2019-10-27 16:53:00,2
2019-10-27 17:05:00,1
2019-10-27 18:26:00,1
2019-10-27 18:34:00,2
2019-10-27 19:09:00,2
2019-10-27 22:34:00,1
2019-10-27 22:59:00,1
2019-10-27 23:01:00,3
2019-10-27 23:42:00,2
