146,select * from dbo.fDocColumns(&&&)
2019-10-27 00:49:00,2
2019-10-27 01:27:00,3
2019-10-27 01:28:00,2
2019-10-27 01:38:00,3
2019-10-27 01:39:00,2
2019-10-27 01:51:00,2
2019-10-27 02:50:00,3
2019-10-27 02:51:00,1
2019-10-27 02:57:00,1
2019-10-27 03:12:00,2
2019-10-27 03:54:00,2
2019-10-27 03:59:00,2
2019-10-27 04:10:00,1
2019-10-27 04:51:00,1
2019-10-27 05:01:00,2
2019-10-27 05:05:00,1
2019-10-27 05:37:00,2
2019-10-27 06:24:00,2
2019-10-27 06:36:00,1
2019-10-27 06:54:00,1
2019-10-27 07:04:00,3
2019-10-27 07:26:00,1
2019-10-27 08:26:00,3
2019-10-27 08:28:00,1
2019-10-27 08:52:00,2
2019-10-27 08:59:00,1
2019-10-27 09:05:00,2
2019-10-27 09:28:00,1
2019-10-27 09:30:00,1
2019-10-27 09:31:00,1
2019-10-27 09:38:00,3
2019-10-27 09:48:00,1
2019-10-27 09:52:00,1
2019-10-27 10:09:00,1
2019-10-27 10:59:00,2
2019-10-27 11:07:00,2
2019-10-27 11:22:00,1
2019-10-27 11:24:00,1
2019-10-27 11:29:00,1
2019-10-27 11:43:00,2
2019-10-27 12:17:00,1
2019-10-27 12:43:00,2
2019-10-27 12:51:00,1
2019-10-27 12:53:00,1
2019-10-27 12:54:00,2
2019-10-27 12:55:00,1
2019-10-27 13:00:00,1
2019-10-27 13:15:00,3
2019-10-27 13:29:00,4
2019-10-27 13:34:00,3
2019-10-27 13:39:00,1
2019-10-27 13:49:00,2
2019-10-27 14:29:00,3
2019-10-27 14:33:00,2
2019-10-27 14:40:00,2
2019-10-27 14:57:00,2
2019-10-27 15:52:00,2
2019-10-27 15:53:00,1
2019-10-27 16:00:00,1
2019-10-27 16:19:00,2
2019-10-27 16:49:00,3
2019-10-27 16:50:00,1
2019-10-27 17:01:00,2
2019-10-27 17:17:00,1
2019-10-27 17:22:00,1
2019-10-27 17:33:00,4
2019-10-27 17:40:00,1
2019-10-27 19:52:00,1
2019-10-27 19:56:00,3
2019-10-27 20:21:00,2
2019-10-27 20:51:00,1
2019-10-27 21:10:00,1
2019-10-27 21:16:00,3
2019-10-27 21:52:00,1
2019-10-27 22:31:00,2
2019-10-27 22:43:00,1
2019-10-27 23:01:00,3
2019-10-27 23:29:00,1
2019-10-27 23:35:00,1
2019-10-27 23:36:00,1
2019-10-27 23:40:00,2
2019-10-27 23:48:00,1
2019-10-27 23:49:00,2
2019-10-27 23:55:00,2
2019-10-27 23:58:00,1
