1,"select ID, wkt=geom.ToString(), lat=centroid.Y, lon=centroid.X, dist=geom.STDistance(@center) from optw.tamass.TRACTS  where geom.STDistance(@center) < # / # * # -- meters"
2019-10-27 15:59:00,1
