2549,"select name, type from DBObjects where type=&&& and access=&&& and name NOT IN (&&&, &&&) order by name"
2019-09-15 00:06:00,3
2019-09-15 00:07:00,3
2019-09-15 00:10:00,12
2019-09-15 00:11:00,18
2019-09-15 00:12:00,24
2019-09-15 00:13:00,21
2019-09-15 00:14:00,15
2019-09-15 00:15:00,15
2019-09-15 00:16:00,18
2019-09-15 00:17:00,24
2019-09-15 00:18:00,21
2019-09-15 00:19:00,18
2019-09-15 00:20:00,15
2019-09-15 00:21:00,21
2019-09-15 00:22:00,12
2019-09-15 00:23:00,15
2019-09-15 00:24:00,18
2019-09-15 00:25:00,21
2019-09-15 00:26:00,18
2019-09-15 00:27:00,24
2019-09-15 00:28:00,25
2019-09-15 00:29:00,21
2019-09-15 00:30:00,18
2019-09-15 00:31:00,15
2019-09-15 00:32:00,18
2019-09-15 00:33:00,22
2019-09-15 00:34:00,21
2019-09-15 00:35:00,24
2019-09-15 00:36:00,12
2019-09-15 01:09:00,6
2019-09-15 01:36:00,5
2019-09-15 01:37:00,9
2019-09-15 01:42:00,3
2019-09-15 01:53:00,3
2019-09-15 02:01:00,3
2019-09-15 02:12:00,3
2019-09-15 02:13:00,3
2019-09-15 02:21:00,3
2019-09-15 02:32:00,3
2019-09-15 02:34:00,3
2019-09-15 02:39:00,3
2019-09-15 02:48:00,3
2019-09-15 02:49:00,3
2019-09-15 03:01:00,3
2019-09-15 03:27:00,3
2019-09-15 03:30:00,3
2019-09-15 04:26:00,3
2019-09-15 04:36:00,3
2019-09-15 04:58:00,3
2019-09-15 05:20:00,3
2019-09-15 05:32:00,3
2019-09-15 05:36:00,3
2019-09-15 05:43:00,3
2019-09-15 05:44:00,12
2019-09-15 05:45:00,9
2019-09-15 05:46:00,3
2019-09-15 05:47:00,9
2019-09-15 05:48:00,12
2019-09-15 05:49:00,9
2019-09-15 05:50:00,3
2019-09-15 05:57:00,6
2019-09-15 06:00:00,3
2019-09-15 06:04:00,9
2019-09-15 06:05:00,3
2019-09-15 06:09:00,9
2019-09-15 06:15:00,3
2019-09-15 06:19:00,9
2019-09-15 06:20:00,3
2019-09-15 06:24:00,3
2019-09-15 06:27:00,3
2019-09-15 06:28:00,9
2019-09-15 06:29:00,12
2019-09-15 06:30:00,12
2019-09-15 06:31:00,12
2019-09-15 06:32:00,6
2019-09-15 06:35:00,9
2019-09-15 06:36:00,9
2019-09-15 06:42:00,6
2019-09-15 06:43:00,15
2019-09-15 06:44:00,12
2019-09-15 06:45:00,18
2019-09-15 06:46:00,12
2019-09-15 06:47:00,3
2019-09-15 06:48:00,3
2019-09-15 06:49:00,12
2019-09-15 06:50:00,15
2019-09-15 06:51:00,15
2019-09-15 06:52:00,15
2019-09-15 06:53:00,16
2019-09-15 06:54:00,15
2019-09-15 06:55:00,3
2019-09-15 06:57:00,6
2019-09-15 06:58:00,18
2019-09-15 06:59:00,15
2019-09-15 07:00:00,3
2019-09-15 07:02:00,9
2019-09-15 07:03:00,12
2019-09-15 07:04:00,15
2019-09-15 07:05:00,15
2019-09-15 07:06:00,12
2019-09-15 07:07:00,15
2019-09-15 07:08:00,12
2019-09-15 07:09:00,15
2019-09-15 07:10:00,12
2019-09-15 07:11:00,15
2019-09-15 07:12:00,18
2019-09-15 07:15:00,6
2019-09-15 07:16:00,18
2019-09-15 07:17:00,15
2019-09-15 07:47:00,6
2019-09-15 07:48:00,45
2019-09-15 07:49:00,15
2019-09-15 07:50:00,25
2019-09-15 07:51:00,29
2019-09-15 07:52:00,45
2019-09-15 07:53:00,3
