1,"SELECT TOP #   g.objid, zns.nvote,   zns.p_el as elliptical,   zns.p_cw as spiralclock, zns.p_acw as spiralanticlock, zns.p_edge as edgeon,   zns.p_dk as dontknow, zns.p_mg as merger into mydb.MyTable from Galaxy as G JOIN ZooNoSpec AS zns   ON G.objid = zns.objid WHERE g.clean=# and zns.nvote >= #"
2019-09-15 12:39:00,1
