217,select * from PhotozRF where objid=#
2019-09-15 00:03:00,1
2019-09-15 00:07:00,1
2019-09-15 00:30:00,1
2019-09-15 00:34:00,1
2019-09-15 00:37:00,1
2019-09-15 00:42:00,1
2019-09-15 00:43:00,1
2019-09-15 00:49:00,1
2019-09-15 01:08:00,1
2019-09-15 01:13:00,1
2019-09-15 01:22:00,1
2019-09-15 01:24:00,2
2019-09-15 01:28:00,1
2019-09-15 01:41:00,1
2019-09-15 01:42:00,1
2019-09-15 01:50:00,1
2019-09-15 01:52:00,1
2019-09-15 01:54:00,1
2019-09-15 01:57:00,1
2019-09-15 01:58:00,1
2019-09-15 02:04:00,1
2019-09-15 02:08:00,1
2019-09-15 02:09:00,1
2019-09-15 02:11:00,2
2019-09-15 02:15:00,1
2019-09-15 02:21:00,1
2019-09-15 02:33:00,1
2019-09-15 02:38:00,1
2019-09-15 02:55:00,1
2019-09-15 02:56:00,1
2019-09-15 02:59:00,2
2019-09-15 03:16:00,1
2019-09-15 03:25:00,1
2019-09-15 03:40:00,1
2019-09-15 03:49:00,1
2019-09-15 03:56:00,1
2019-09-15 03:58:00,1
2019-09-15 04:16:00,1
2019-09-15 04:37:00,1
2019-09-15 04:43:00,1
2019-09-15 04:50:00,1
2019-09-15 05:06:00,1
2019-09-15 05:10:00,1
2019-09-15 05:11:00,1
2019-09-15 05:14:00,1
2019-09-15 05:24:00,1
2019-09-15 05:27:00,1
2019-09-15 05:36:00,1
2019-09-15 05:40:00,1
2019-09-15 05:56:00,1
2019-09-15 06:06:00,1
2019-09-15 06:13:00,1
2019-09-15 06:24:00,1
2019-09-15 06:25:00,1
2019-09-15 06:31:00,2
2019-09-15 06:34:00,1
2019-09-15 06:43:00,1
2019-09-15 06:49:00,1
2019-09-15 06:55:00,1
2019-09-15 07:24:00,1
2019-09-15 07:25:00,1
2019-09-15 07:37:00,1
2019-09-15 07:39:00,1
2019-09-15 07:40:00,1
2019-09-15 07:45:00,1
2019-09-15 07:50:00,1
2019-09-15 08:06:00,2
2019-09-15 08:21:00,1
2019-09-15 08:22:00,1
2019-09-15 08:27:00,1
2019-09-15 08:33:00,1
2019-09-15 08:41:00,1
2019-09-15 09:03:00,2
2019-09-15 09:04:00,1
2019-09-15 09:13:00,1
2019-09-15 09:14:00,1
2019-09-15 09:20:00,1
2019-09-15 09:28:00,2
2019-09-15 09:35:00,1
2019-09-15 09:41:00,1
2019-09-15 09:46:00,1
2019-09-15 09:48:00,1
2019-09-15 09:58:00,2
2019-09-15 10:02:00,1
2019-09-15 10:03:00,2
2019-09-15 10:15:00,1
2019-09-15 10:27:00,1
2019-09-15 10:32:00,1
2019-09-15 10:48:00,1
2019-09-15 10:55:00,1
2019-09-15 11:02:00,1
2019-09-15 11:04:00,1
2019-09-15 11:05:00,2
2019-09-15 11:09:00,1
2019-09-15 11:16:00,2
2019-09-15 11:21:00,1
2019-09-15 11:22:00,1
2019-09-15 11:32:00,1
2019-09-15 11:38:00,1
2019-09-15 11:39:00,1
2019-09-15 11:53:00,1
2019-09-15 11:58:00,1
2019-09-15 12:00:00,1
2019-09-15 12:02:00,1
2019-09-15 12:11:00,1
2019-09-15 12:13:00,1
2019-09-15 12:14:00,1
2019-09-15 12:16:00,1
2019-09-15 12:25:00,1
2019-09-15 12:30:00,1
2019-09-15 12:49:00,1
2019-09-15 12:51:00,1
2019-09-15 13:00:00,1
2019-09-15 13:09:00,1
2019-09-15 13:15:00,1
2019-09-15 13:34:00,1
2019-09-15 13:41:00,1
2019-09-15 13:48:00,3
2019-09-15 13:55:00,1
2019-09-15 14:00:00,1
2019-09-15 14:03:00,1
