23,select * from galSpecInfo where specObjId=#
2019-09-13 01:41:00,1
2019-09-13 05:22:00,1
2019-09-13 05:33:00,1
2019-09-13 06:24:00,1
2019-09-13 08:11:00,1
2019-09-13 09:01:00,1
2019-09-13 09:32:00,1
2019-09-13 09:46:00,1
2019-09-13 13:54:00,1
2019-09-13 13:57:00,1
2019-09-13 14:12:00,1
2019-09-13 15:13:00,1
2019-09-13 15:14:00,1
2019-09-13 15:43:00,1
2019-09-13 16:43:00,1
2019-09-13 16:56:00,1
2019-09-13 17:13:00,1
2019-09-13 17:30:00,1
2019-09-13 18:38:00,1
2019-09-13 19:41:00,1
2019-09-13 19:46:00,1
2019-09-13 21:38:00,1
2019-09-13 22:07:00,1
