18,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-09-13 05:22:00,4
2019-09-13 05:23:00,2
2019-09-13 08:45:00,1
2019-09-13 08:48:00,1
2019-09-13 12:31:00,2
2019-09-13 13:34:00,1
2019-09-13 15:42:00,1
2019-09-13 15:43:00,1
2019-09-13 18:32:00,1
2019-09-13 19:10:00,1
2019-09-13 23:51:00,1
2019-09-13 23:54:00,1
2019-09-13 23:55:00,1
