48,select * from SpecObjAll where specObjId=#
2019-09-13 01:10:00,1
2019-09-13 01:30:00,2
2019-09-13 01:41:00,1
2019-09-13 02:29:00,1
2019-09-13 02:47:00,1
2019-09-13 02:52:00,3
2019-09-13 03:54:00,1
2019-09-13 04:03:00,1
2019-09-13 04:06:00,1
2019-09-13 05:13:00,1
2019-09-13 05:23:00,1
2019-09-13 06:15:00,1
2019-09-13 06:27:00,1
2019-09-13 06:43:00,1
2019-09-13 07:32:00,1
2019-09-13 08:47:00,1
2019-09-13 08:53:00,1
2019-09-13 09:28:00,1
2019-09-13 09:30:00,1
2019-09-13 09:34:00,1
2019-09-13 09:45:00,1
2019-09-13 09:46:00,1
2019-09-13 11:28:00,1
2019-09-13 11:49:00,1
2019-09-13 12:09:00,1
2019-09-13 12:18:00,1
2019-09-13 13:24:00,1
2019-09-13 13:46:00,1
2019-09-13 14:02:00,1
2019-09-13 14:05:00,1
2019-09-13 14:08:00,1
2019-09-13 14:12:00,2
2019-09-13 14:39:00,1
2019-09-13 15:37:00,1
2019-09-13 15:51:00,1
2019-09-13 16:23:00,1
2019-09-13 17:13:00,1
2019-09-13 18:33:00,1
2019-09-13 19:20:00,1
2019-09-13 20:44:00,1
2019-09-13 21:10:00,1
2019-09-13 22:14:00,1
2019-09-13 22:27:00,1
2019-09-13 22:36:00,1
