21,select * from galSpecLine where specObjId=#
2019-09-13 02:07:00,1
2019-09-13 02:44:00,1
2019-09-13 04:28:00,1
2019-09-13 06:14:00,1
2019-09-13 07:48:00,1
2019-09-13 09:46:00,1
2019-09-13 10:11:00,1
2019-09-13 10:39:00,1
2019-09-13 11:19:00,1
2019-09-13 11:59:00,1
2019-09-13 12:06:00,1
2019-09-13 13:03:00,1
2019-09-13 13:05:00,1
2019-09-13 14:04:00,1
2019-09-13 14:08:00,1
2019-09-13 16:14:00,1
2019-09-13 16:19:00,1
2019-09-13 17:13:00,1
2019-09-13 18:42:00,1
2019-09-13 19:12:00,1
2019-09-13 20:15:00,1
