30,select * from XCRedshift where specObjId=#
2019-09-13 02:53:00,5
2019-09-13 03:00:00,1
2019-09-13 03:40:00,1
2019-09-13 04:04:00,1
2019-09-13 04:15:00,1
2019-09-13 04:17:00,1
2019-09-13 04:20:00,1
2019-09-13 04:38:00,1
2019-09-13 06:43:00,1
2019-09-13 07:38:00,1
2019-09-13 08:40:00,1
2019-09-13 08:51:00,1
2019-09-13 12:02:00,1
2019-09-13 13:01:00,1
2019-09-13 14:07:00,1
2019-09-13 17:23:00,1
2019-09-13 17:54:00,1
2019-09-13 18:12:00,1
2019-09-13 19:04:00,1
2019-09-13 19:39:00,1
2019-09-13 22:04:00,1
2019-09-13 22:05:00,1
2019-09-13 22:06:00,1
2019-09-13 22:08:00,1
2019-09-13 22:09:00,1
2019-09-13 22:49:00,1
