28,select * from SpecLine where specObjId=#
2019-09-13 01:31:00,1
2019-09-13 02:52:00,2
2019-09-13 06:15:00,1
2019-09-13 06:34:00,1
2019-09-13 08:10:00,1
2019-09-13 09:12:00,1
2019-09-13 09:20:00,1
2019-09-13 10:08:00,1
2019-09-13 10:47:00,1
2019-09-13 12:19:00,1
2019-09-13 13:21:00,1
2019-09-13 14:13:00,1
2019-09-13 14:32:00,2
2019-09-13 15:48:00,1
2019-09-13 16:00:00,1
2019-09-13 17:22:00,2
2019-09-13 17:24:00,1
2019-09-13 18:15:00,1
2019-09-13 21:01:00,1
2019-09-13 21:40:00,1
2019-09-13 21:42:00,2
2019-09-13 22:06:00,1
2019-09-13 22:19:00,1
2019-09-13 22:32:00,1
