19,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-08-29 02:43:00,1
2019-08-29 03:31:00,1
2019-08-29 03:35:00,1
2019-08-29 06:34:00,1
2019-08-29 06:57:00,1
2019-08-29 06:58:00,1
2019-08-29 07:27:00,1
2019-08-29 07:29:00,1
2019-08-29 07:45:00,1
2019-08-29 08:33:00,1
2019-08-29 09:03:00,1
2019-08-29 10:00:00,1
2019-08-29 10:44:00,1
2019-08-29 10:46:00,1
2019-08-29 14:48:00,1
2019-08-29 18:24:00,1
2019-08-29 18:28:00,1
2019-08-29 20:49:00,1
2019-08-29 20:57:00,1
