25,"SELECT TOP #  p.run, p.rerun, p.camcol, p.field  FROM PhotoObjDR7 AS p  WHERE p.dr7objid=#"
2019-08-29 00:41:00,1
2019-08-29 15:09:00,1
2019-08-29 15:15:00,1
2019-08-29 15:21:00,1
2019-08-29 18:12:00,1
2019-08-29 19:18:00,2
2019-08-29 19:21:00,1
2019-08-29 20:25:00,3
2019-08-29 20:46:00,1
2019-08-29 21:06:00,1
2019-08-29 21:08:00,1
2019-08-29 21:29:00,1
2019-08-29 21:30:00,2
2019-08-29 21:55:00,1
2019-08-29 21:56:00,1
2019-08-29 22:39:00,2
2019-08-29 23:00:00,2
2019-08-29 23:52:00,2
