999,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-08-29 16:59:00,12
2019-08-29 17:00:00,24
2019-08-29 17:01:00,28
2019-08-29 17:02:00,23
2019-08-29 17:03:00,24
2019-08-29 17:04:00,23
2019-08-29 17:05:00,20
2019-08-29 17:06:00,20
2019-08-29 17:07:00,20
2019-08-29 17:08:00,21
2019-08-29 17:09:00,16
2019-08-29 17:10:00,18
2019-08-29 17:11:00,18
2019-08-29 17:36:00,7
2019-08-29 17:38:00,13
2019-08-29 17:39:00,28
2019-08-29 17:40:00,25
2019-08-29 17:41:00,12
2019-08-29 17:42:00,3
2019-08-29 17:43:00,29
2019-08-29 17:44:00,25
2019-08-29 17:45:00,31
2019-08-29 17:46:00,25
2019-08-29 17:47:00,23
2019-08-29 17:48:00,6
2019-08-29 17:51:00,9
2019-08-29 17:52:00,23
2019-08-29 17:53:00,1
2019-08-29 17:59:00,4
2019-08-29 18:00:00,4
2019-08-29 18:02:00,10
2019-08-29 18:04:00,1
2019-08-29 18:05:00,18
2019-08-29 18:08:00,14
2019-08-29 18:09:00,2
2019-08-29 18:37:00,8
2019-08-29 18:38:00,3
2019-08-29 18:39:00,21
2019-08-29 18:40:00,15
2019-08-29 19:25:00,13
2019-08-29 19:26:00,26
2019-08-29 19:35:00,12
2019-08-29 19:36:00,16
2019-08-29 19:37:00,19
2019-08-29 19:47:00,5
2019-08-29 19:48:00,36
2019-08-29 19:49:00,7
2019-08-29 19:56:00,18
2019-08-29 19:57:00,15
2019-08-29 21:03:00,16
2019-08-29 21:04:00,26
2019-08-29 21:05:00,22
2019-08-29 21:08:00,11
2019-08-29 21:09:00,25
2019-08-29 21:10:00,11
2019-08-29 21:12:00,22
2019-08-29 21:13:00,24
2019-08-29 21:23:00,13
2019-08-29 21:24:00,11
2019-08-29 21:26:00,5
2019-08-29 21:27:00,19
