54,"select p.ra, p.dec, no.distance from PhotoObj as p, dbo.fGetNearestObjEq(#,#,#) as no where p.objID = no.objID"
2019-08-29 21:27:00,2
2019-08-29 21:28:00,6
2019-08-29 21:29:00,6
2019-08-29 21:30:00,8
2019-08-29 21:31:00,2
2019-08-29 23:26:00,5
2019-08-29 23:27:00,7
2019-08-29 23:28:00,7
2019-08-29 23:29:00,8
2019-08-29 23:30:00,3
