551,"SELECT dbo.fInFootprintEq( #, #, # )"
2019-08-29 05:00:00,1
2019-08-29 05:15:00,11
2019-08-29 05:16:00,15
2019-08-29 05:17:00,14
2019-08-29 05:18:00,8
2019-08-29 08:32:00,33
2019-08-29 08:33:00,106
2019-08-29 08:34:00,113
2019-08-29 14:22:00,59
2019-08-29 14:23:00,104
2019-08-29 14:24:00,87
