707,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-08-29 05:34:00,42
2019-08-29 07:05:00,42
2019-08-29 08:09:00,42
2019-08-29 09:58:00,18
2019-08-29 12:05:00,42
2019-08-29 13:00:00,15
2019-08-29 13:01:00,3
2019-08-29 13:26:00,42
2019-08-29 13:28:00,42
2019-08-29 17:05:00,3
2019-08-29 17:06:00,8
2019-08-29 17:07:00,8
2019-08-29 17:08:00,5
2019-08-29 17:09:00,5
2019-08-29 17:10:00,7
2019-08-29 17:11:00,7
2019-08-29 17:12:00,6
2019-08-29 17:13:00,5
2019-08-29 17:14:00,11
2019-08-29 17:15:00,8
2019-08-29 17:16:00,6
2019-08-29 17:17:00,6
2019-08-29 17:18:00,5
2019-08-29 17:19:00,4
2019-08-29 18:48:00,42
2019-08-29 18:49:00,42
2019-08-29 19:12:00,60
2019-08-29 19:40:00,18
2019-08-29 20:51:00,42
2019-08-29 22:22:00,42
2019-08-29 22:24:00,1
2019-08-29 22:35:00,42
2019-08-29 22:52:00,18
2019-08-29 23:18:00,18
