106,select * from PhotozRF where objid=#
2019-09-09 00:29:00,1
2019-09-09 00:37:00,1
2019-09-09 01:13:00,1
2019-09-09 01:26:00,1
2019-09-09 01:31:00,1
2019-09-09 01:43:00,1
2019-09-09 02:02:00,1
2019-09-09 02:06:00,1
2019-09-09 02:07:00,1
2019-09-09 02:18:00,1
2019-09-09 02:28:00,1
2019-09-09 02:35:00,1
2019-09-09 02:42:00,1
2019-09-09 02:53:00,1
2019-09-09 03:00:00,1
2019-09-09 03:12:00,1
2019-09-09 03:21:00,2
2019-09-09 03:30:00,2
2019-09-09 04:21:00,1
2019-09-09 04:30:00,1
2019-09-09 04:35:00,1
2019-09-09 04:54:00,1
2019-09-09 05:10:00,1
2019-09-09 05:16:00,1
2019-09-09 05:26:00,1
2019-09-09 05:31:00,1
2019-09-09 05:44:00,1
2019-09-09 05:51:00,1
2019-09-09 06:28:00,1
2019-09-09 06:30:00,1
2019-09-09 06:39:00,1
2019-09-09 07:05:00,1
2019-09-09 07:15:00,1
2019-09-09 07:25:00,1
2019-09-09 07:28:00,1
2019-09-09 07:29:00,1
2019-09-09 07:35:00,1
2019-09-09 07:53:00,1
2019-09-09 08:23:00,1
2019-09-09 08:39:00,1
2019-09-09 08:46:00,1
2019-09-09 08:55:00,2
2019-09-09 09:09:00,1
2019-09-09 09:15:00,1
2019-09-09 10:00:00,1
2019-09-09 10:08:00,1
2019-09-09 10:11:00,1
2019-09-09 10:13:00,1
2019-09-09 10:58:00,1
2019-09-09 11:01:00,1
2019-09-09 11:07:00,1
2019-09-09 11:09:00,1
2019-09-09 11:10:00,1
2019-09-09 11:19:00,1
2019-09-09 11:36:00,2
2019-09-09 11:48:00,1
2019-09-09 11:52:00,1
2019-09-09 12:09:00,1
2019-09-09 12:18:00,1
2019-09-09 12:35:00,1
2019-09-09 12:36:00,1
2019-09-09 13:06:00,1
2019-09-09 13:23:00,1
2019-09-09 14:00:00,1
2019-09-09 14:03:00,1
2019-09-09 14:36:00,1
2019-09-09 15:00:00,1
2019-09-09 15:31:00,1
2019-09-09 15:40:00,1
2019-09-09 15:54:00,1
2019-09-09 15:55:00,1
2019-09-09 15:59:00,1
2019-09-09 16:05:00,1
2019-09-09 16:14:00,1
2019-09-09 16:54:00,1
2019-09-09 17:07:00,1
2019-09-09 17:12:00,1
2019-09-09 17:15:00,1
2019-09-09 17:34:00,1
2019-09-09 17:50:00,1
2019-09-09 18:07:00,1
2019-09-09 18:18:00,1
2019-09-09 18:21:00,1
2019-09-09 18:25:00,1
2019-09-09 18:30:00,1
2019-09-09 19:02:00,1
2019-09-09 19:08:00,1
2019-09-09 19:16:00,1
2019-09-09 19:20:00,1
2019-09-09 19:28:00,1
2019-09-09 20:04:00,1
2019-09-09 20:18:00,1
2019-09-09 20:28:00,1
2019-09-09 20:31:00,1
2019-09-09 21:31:00,1
2019-09-09 21:37:00,2
2019-09-09 22:03:00,1
2019-09-09 22:30:00,1
2019-09-09 23:09:00,1
2019-09-09 23:14:00,1
2019-09-09 23:15:00,1
