11,SELECT * FROM WISE_AGN_R9#_ptsrc_VIZIER7#_SDSSspecDR1#_#as
2019-09-09 11:19:00,1
2019-09-09 11:20:00,1
2019-09-09 11:21:00,1
2019-09-09 11:22:00,1
2019-09-09 11:23:00,1
2019-09-09 11:24:00,1
2019-09-09 11:25:00,1
2019-09-09 11:26:00,1
2019-09-09 11:27:00,1
2019-09-09 11:28:00,1
2019-09-09 14:35:00,1
