1,"select   p.*, s.^(?!img).*$  from Galaxy as p, SpecObj as s  where   p.mode = # AND s.zWarning = # AND p.specObjId = s.specObjId AND   p.dec > # AND p.dec < # AND p.clean = #"
2019-09-09 10:14:00,1
