26,select distinct parent from DBViewCols where viewname=&&&
2019-09-09 05:29:00,1
2019-09-09 07:29:00,1
2019-09-09 08:16:00,1
2019-09-09 09:43:00,1
2019-09-09 11:41:00,1
2019-09-09 11:45:00,1
2019-09-09 12:18:00,1
2019-09-09 12:20:00,1
2019-09-09 12:21:00,1
2019-09-09 12:39:00,1
2019-09-09 12:58:00,1
2019-09-09 13:00:00,1
2019-09-09 13:54:00,1
2019-09-09 14:04:00,1
2019-09-09 14:05:00,1
2019-09-09 14:08:00,1
2019-09-09 14:30:00,1
2019-09-09 14:43:00,2
2019-09-09 16:04:00,3
2019-09-09 17:59:00,1
2019-09-09 22:02:00,2
2019-09-09 22:47:00,1
