332,"select s.ObjID, s.ra,s.dec,s.deVRad_r,s.deVAB_r,s.raErr,s.decErr,s.type,s.modelMag_u,s.modelMagErr_u,s.modelMag_g,s.modelMagErr_g,s.modelMag_r,s.modelMagErr_r,s.modelMag_i,s.modelMagErr_i,s.modelMag_z,s.modelMagErr_z from PhotoPrimary s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-09-09 00:27:00,1
2019-09-09 00:28:00,1
2019-09-09 00:36:00,2
2019-09-09 00:52:00,2
2019-09-09 01:13:00,2
2019-09-09 01:34:00,2
2019-09-09 02:02:00,2
2019-09-09 02:38:00,1
2019-09-09 02:39:00,1
2019-09-09 03:12:00,2
2019-09-09 03:16:00,1
2019-09-09 03:17:00,1
2019-09-09 03:25:00,1
2019-09-09 03:43:00,1
2019-09-09 03:54:00,1
2019-09-09 04:01:00,2
2019-09-09 04:05:00,2
2019-09-09 04:08:00,2
2019-09-09 04:16:00,1
2019-09-09 04:17:00,1
2019-09-09 04:24:00,2
2019-09-09 04:31:00,1
2019-09-09 04:32:00,1
2019-09-09 04:35:00,1
2019-09-09 04:36:00,1
2019-09-09 04:39:00,2
2019-09-09 04:45:00,2
2019-09-09 04:50:00,2
2019-09-09 04:53:00,1
2019-09-09 04:54:00,1
2019-09-09 04:59:00,1
2019-09-09 05:03:00,1
2019-09-09 05:09:00,1
2019-09-09 05:10:00,1
2019-09-09 05:14:00,1
2019-09-09 05:15:00,1
2019-09-09 05:26:00,2
2019-09-09 05:35:00,1
2019-09-09 05:46:00,2
2019-09-09 05:58:00,1
2019-09-09 05:59:00,1
2019-09-09 06:11:00,2
2019-09-09 06:13:00,1
2019-09-09 06:14:00,1
2019-09-09 06:16:00,1
2019-09-09 06:17:00,1
2019-09-09 06:19:00,1
2019-09-09 06:20:00,1
2019-09-09 06:21:00,1
2019-09-09 06:22:00,2
2019-09-09 06:24:00,1
2019-09-09 06:25:00,1
2019-09-09 06:27:00,1
2019-09-09 06:28:00,1
2019-09-09 06:30:00,1
2019-09-09 06:31:00,2
2019-09-09 06:34:00,2
2019-09-09 06:37:00,1
2019-09-09 06:39:00,1
2019-09-09 06:40:00,2
2019-09-09 06:42:00,1
2019-09-09 06:46:00,1
2019-09-09 06:52:00,1
2019-09-09 06:53:00,1
2019-09-09 06:55:00,1
2019-09-09 06:56:00,2
2019-09-09 06:57:00,1
2019-09-09 06:58:00,1
2019-09-09 06:59:00,1
2019-09-09 07:00:00,1
2019-09-09 07:01:00,1
2019-09-09 07:03:00,1
2019-09-09 07:04:00,1
2019-09-09 07:05:00,2
2019-09-09 07:11:00,1
2019-09-09 07:12:00,1
2019-09-09 07:18:00,1
2019-09-09 07:19:00,1
2019-09-09 07:24:00,1
2019-09-09 07:25:00,1
2019-09-09 07:32:00,2
2019-09-09 07:38:00,2
2019-09-09 07:42:00,2
2019-09-09 07:46:00,2
2019-09-09 07:53:00,2
2019-09-09 07:59:00,2
2019-09-09 08:03:00,2
2019-09-09 08:10:00,2
2019-09-09 08:16:00,2
2019-09-09 08:18:00,1
2019-09-09 08:19:00,1
2019-09-09 08:20:00,1
2019-09-09 08:21:00,1
2019-09-09 08:26:00,2
2019-09-09 08:34:00,1
2019-09-09 08:39:00,1
2019-09-09 08:40:00,1
2019-09-09 08:43:00,2
2019-09-09 08:48:00,1
2019-09-09 08:50:00,1
2019-09-09 08:52:00,1
2019-09-09 08:54:00,2
2019-09-09 08:57:00,2
2019-09-09 08:59:00,1
2019-09-09 09:00:00,1
2019-09-09 09:02:00,2
2019-09-09 09:05:00,1
2019-09-09 09:08:00,2
2019-09-09 09:11:00,1
2019-09-09 09:12:00,2
2019-09-09 09:15:00,1
2019-09-09 09:18:00,1
2019-09-09 09:22:00,2
2019-09-09 09:29:00,2
2019-09-09 09:39:00,1
2019-09-09 09:42:00,2
2019-09-09 09:44:00,2
2019-09-09 09:46:00,1
2019-09-09 09:48:00,1
2019-09-09 09:52:00,2
2019-09-09 09:58:00,1
2019-09-09 09:59:00,1
2019-09-09 10:03:00,1
2019-09-09 10:06:00,1
2019-09-09 10:09:00,1
2019-09-09 10:10:00,2
2019-09-09 10:12:00,2
2019-09-09 10:15:00,1
2019-09-09 10:16:00,1
2019-09-09 10:17:00,1
2019-09-09 10:22:00,2
2019-09-09 10:24:00,3
2019-09-09 10:26:00,1
2019-09-09 10:34:00,1
2019-09-09 10:35:00,1
2019-09-09 10:45:00,1
2019-09-09 10:46:00,1
2019-09-09 10:54:00,2
2019-09-09 11:03:00,2
2019-09-09 11:14:00,1
2019-09-09 11:15:00,1
2019-09-09 11:27:00,1
2019-09-09 11:28:00,1
2019-09-09 11:40:00,2
2019-09-09 11:53:00,1
2019-09-09 11:54:00,1
2019-09-09 12:08:00,1
2019-09-09 12:09:00,1
2019-09-09 12:19:00,2
2019-09-09 12:28:00,1
2019-09-09 12:29:00,1
2019-09-09 12:35:00,1
2019-09-09 12:36:00,1
2019-09-09 12:41:00,2
2019-09-09 12:44:00,1
2019-09-09 13:03:00,1
2019-09-09 13:29:00,1
2019-09-09 13:31:00,1
2019-09-09 13:45:00,1
2019-09-09 14:06:00,1
2019-09-09 14:33:00,1
2019-09-09 16:01:00,1
2019-09-09 16:02:00,1
2019-09-09 16:31:00,2
2019-09-09 17:01:00,1
2019-09-09 17:02:00,1
2019-09-09 17:23:00,2
2019-09-09 17:49:00,2
2019-09-09 17:53:00,1
2019-09-09 17:54:00,1
2019-09-09 17:59:00,1
2019-09-09 18:02:00,1
2019-09-09 18:05:00,2
2019-09-09 18:10:00,1
2019-09-09 18:13:00,1
2019-09-09 18:15:00,1
2019-09-09 18:18:00,2
2019-09-09 18:27:00,2
2019-09-09 18:34:00,1
2019-09-09 18:35:00,1
2019-09-09 18:36:00,1
2019-09-09 18:40:00,1
2019-09-09 18:44:00,1
2019-09-09 18:45:00,1
2019-09-09 18:50:00,1
2019-09-09 18:51:00,1
2019-09-09 18:58:00,2
2019-09-09 19:03:00,2
2019-09-09 19:11:00,2
2019-09-09 19:15:00,1
2019-09-09 19:19:00,1
2019-09-09 19:20:00,1
2019-09-09 19:22:00,1
2019-09-09 19:26:00,1
2019-09-09 19:30:00,1
2019-09-09 19:31:00,1
2019-09-09 19:34:00,1
2019-09-09 19:37:00,1
2019-09-09 19:40:00,1
2019-09-09 19:43:00,1
2019-09-09 19:47:00,1
2019-09-09 19:51:00,1
2019-09-09 19:53:00,1
2019-09-09 19:56:00,2
2019-09-09 19:59:00,1
2019-09-09 20:01:00,1
2019-09-09 20:02:00,1
2019-09-09 20:03:00,1
2019-09-09 20:05:00,1
2019-09-09 20:08:00,1
2019-09-09 20:09:00,1
2019-09-09 20:10:00,1
2019-09-09 20:14:00,2
2019-09-09 20:18:00,1
2019-09-09 20:22:00,1
