26,select * from SpecObjAll where specObjId=#
2019-09-09 01:54:00,1
2019-09-09 03:52:00,1
2019-09-09 04:38:00,1
2019-09-09 06:05:00,1
2019-09-09 06:31:00,1
2019-09-09 06:58:00,1
2019-09-09 07:26:00,1
2019-09-09 08:29:00,1
2019-09-09 10:07:00,2
2019-09-09 13:54:00,1
2019-09-09 14:58:00,1
2019-09-09 15:07:00,1
2019-09-09 15:26:00,1
2019-09-09 15:47:00,1
2019-09-09 16:30:00,1
2019-09-09 16:36:00,1
2019-09-09 18:23:00,1
2019-09-09 18:49:00,1
2019-09-09 19:16:00,1
2019-09-09 19:26:00,1
2019-09-09 21:58:00,1
2019-09-09 21:59:00,1
2019-09-09 22:09:00,2
2019-09-09 23:05:00,1
