7,SELECT * FROM AntiPodes
2019-09-09 00:01:00,1
2019-09-09 00:22:00,1
2019-09-09 01:18:00,1
2019-09-09 01:23:00,1
2019-09-09 01:30:00,1
2019-09-09 01:35:00,1
2019-09-09 01:40:00,1
