10,SELECT * FROM WISE_AGN_R9#_ptsrc_VIZIER6#_SDSSDR1#_#as
2019-09-09 11:08:00,1
2019-09-09 11:09:00,1
2019-09-09 11:10:00,1
2019-09-09 11:11:00,1
2019-09-09 11:12:00,1
2019-09-09 11:13:00,1
2019-09-09 11:14:00,1
2019-09-09 11:15:00,1
2019-09-09 11:16:00,1
2019-09-09 11:17:00,1
