55,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-09-09 02:20:00,1
2019-09-09 02:21:00,1
2019-09-09 02:23:00,1
2019-09-09 02:24:00,1
2019-09-09 02:25:00,1
2019-09-09 02:26:00,1
2019-09-09 02:27:00,1
2019-09-09 02:28:00,1
2019-09-09 02:29:00,1
2019-09-09 02:30:00,1
2019-09-09 02:31:00,1
2019-09-09 02:32:00,1
2019-09-09 02:33:00,1
2019-09-09 02:34:00,2
2019-09-09 02:35:00,1
2019-09-09 02:37:00,2
2019-09-09 02:39:00,2
2019-09-09 02:40:00,1
2019-09-09 02:42:00,1
2019-09-09 02:44:00,1
2019-09-09 02:47:00,2
2019-09-09 02:49:00,2
2019-09-09 02:50:00,1
2019-09-09 02:51:00,1
2019-09-09 02:52:00,1
2019-09-09 04:16:00,1
2019-09-09 04:26:00,1
2019-09-09 04:46:00,1
2019-09-09 07:11:00,1
2019-09-09 07:31:00,1
2019-09-09 07:38:00,1
2019-09-09 09:08:00,1
2019-09-09 10:11:00,1
2019-09-09 10:42:00,1
2019-09-09 10:45:00,1
2019-09-09 10:51:00,1
2019-09-09 10:52:00,1
2019-09-09 10:53:00,1
2019-09-09 11:02:00,1
2019-09-09 11:05:00,1
2019-09-09 11:27:00,1
2019-09-09 11:35:00,1
2019-09-09 11:57:00,1
2019-09-09 14:35:00,1
2019-09-09 14:36:00,1
2019-09-09 18:06:00,1
2019-09-09 19:00:00,1
2019-09-09 19:05:00,1
2019-09-09 19:32:00,1
2019-09-09 20:16:00,1
