104,select * from sppLines where specObjId=#
2019-02-22 00:01:00,5
2019-02-22 01:13:00,1
2019-02-22 01:16:00,1
2019-02-22 01:30:00,1
2019-02-22 04:56:00,1
2019-02-22 05:21:00,1
2019-02-22 06:39:00,1
2019-02-22 06:51:00,1
2019-02-22 06:58:00,1
2019-02-22 07:25:00,1
2019-02-22 07:38:00,1
2019-02-22 08:47:00,1
2019-02-22 09:12:00,1
2019-02-22 09:13:00,1
2019-02-22 09:55:00,1
2019-02-22 10:06:00,1
2019-02-22 10:52:00,1
2019-02-22 10:55:00,1
2019-02-22 11:30:00,1
2019-02-22 11:31:00,23
2019-02-22 11:32:00,3
2019-02-22 12:51:00,1
2019-02-22 12:58:00,3
2019-02-22 14:06:00,1
2019-02-22 17:13:00,1
2019-02-22 17:17:00,1
2019-02-22 17:26:00,1
2019-02-22 17:36:00,1
2019-02-22 18:15:00,1
2019-02-22 18:27:00,1
2019-02-22 19:05:00,1
2019-02-22 20:08:00,15
2019-02-22 20:09:00,15
2019-02-22 20:45:00,1
2019-02-22 21:04:00,1
2019-02-22 21:15:00,1
2019-02-22 21:29:00,1
2019-02-22 21:53:00,1
2019-02-22 22:05:00,1
2019-02-22 22:32:00,1
2019-02-22 23:57:00,5
2019-02-22 23:58:00,1
