464,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-02-22 04:03:00,42
2019-02-22 05:22:00,42
2019-02-22 05:30:00,42
2019-02-22 06:23:00,18
2019-02-22 06:26:00,42
2019-02-22 09:42:00,18
2019-02-22 12:01:00,42
2019-02-22 14:03:00,42
2019-02-22 14:08:00,42
2019-02-22 14:30:00,1
2019-02-22 16:29:00,18
2019-02-22 17:04:00,18
2019-02-22 18:24:00,18
2019-02-22 18:33:00,18
2019-02-22 19:14:00,18
2019-02-22 23:15:00,1
2019-02-22 23:41:00,42
