1,"SELECT   i.specObjID,   n.ra,   n.dec,   i.d4# FROM       galSpecInfo AS n,   galSpecIndx AS i WHERE   i.specObjID = n.specObjID   AND n.targettype = &&&"
2019-02-22 09:50:00,1
