2,"SELECT TOP # G.ObjID, G.u AS u_mag,                                  G.g AS g_mag, G.r AS r_mag,                                  G.i AS i_mag, G.z AS z_mag,                                  spec.z, spec.zErr         FROM Galaxy AS G         INTO MyDB.photo_redshift          JOIN SpecObjAll AS spec         ON spec.specObjID = G.specObjID          WHERE             spec.z > # AND             spec.z < # AND             spec.zErr < # AND              G.lnlDev_r >  G.lnlExp_r + # AND             G.lnlExp_r > #  AND              (G.flags & (dbo.fPhotoFlags(&&&) + dbo.fPhotoFlags(&&&)                 + dbo.fPhotoFlags(&&&))) > # AND             (G.flags & ( dbo.fPhotoFlags(&&&) +                 dbo.fPhotoFlags(&&&) + dbo.fPhotoFlags(&&&)))                 != dbo.fPhotoFlags(&&&) AND             (G.flags & (dbo.fPhotoFlags(&&&) +                 dbo.fPhotoFlags(&&&))) = # AND             G.petroMag_i > # AND              (             (G.petroMag_r > # OR G.petror5#_r > #) AND             (G.petroMag_r > # AND G.g > # AND G.r > # AND G.i > #) AND             ((G.petroMag_r - G.extinction_r) < # AND             (G.petroMag_r - G.extinction_r < (# + (#/#)*(G.g - G.r) + # *                 (G.r - G.i) - # * # )) AND             ((G.r - G.i - (G.g - G.r)/# - #) < # ) AND             ((G.r - G.i - (G.g - G.r)/# - #) > # ))              OR             ((G.petroMag_r - G.extinction_r < #) AND             ((G.r - G.i - (G.g - G.r)/# - #) > (# - #*(G.g - G.r))) AND             ((G.g - G.r) > (# + # *(G.r - G.i))))             )"
2019-02-22 00:08:00,1
2019-02-22 00:20:00,1
