85,select * from galSpecIndx where specObjId=#
2019-02-22 00:00:00,2
2019-02-22 00:43:00,1
2019-02-22 02:05:00,1
2019-02-22 02:10:00,1
2019-02-22 03:33:00,1
2019-02-22 04:37:00,1
2019-02-22 05:56:00,1
2019-02-22 06:06:00,1
2019-02-22 07:38:00,1
2019-02-22 09:17:00,1
2019-02-22 11:15:00,1
2019-02-22 11:21:00,1
2019-02-22 11:30:00,7
2019-02-22 12:00:00,1
2019-02-22 12:56:00,13
2019-02-22 12:57:00,7
2019-02-22 14:35:00,1
2019-02-22 18:39:00,1
2019-02-22 20:06:00,27
2019-02-22 20:07:00,8
2019-02-22 20:09:00,1
2019-02-22 21:30:00,2
2019-02-22 22:31:00,1
2019-02-22 22:48:00,1
2019-02-22 23:34:00,1
2019-02-22 23:49:00,1
