29,select * from XCRedshift where specObjId=#
2019-02-22 00:10:00,1
2019-02-22 00:18:00,1
2019-02-22 00:25:00,1
2019-02-22 00:49:00,1
2019-02-22 00:57:00,1
2019-02-22 01:04:00,1
2019-02-22 01:12:00,1
2019-02-22 01:20:00,1
2019-02-22 01:53:00,1
2019-02-22 04:18:00,1
2019-02-22 04:23:00,1
2019-02-22 05:53:00,3
2019-02-22 05:54:00,1
2019-02-22 09:55:00,1
2019-02-22 11:14:00,1
2019-02-22 11:44:00,1
2019-02-22 12:43:00,1
2019-02-22 13:50:00,1
2019-02-22 14:35:00,1
2019-02-22 16:03:00,1
2019-02-22 18:33:00,1
2019-02-22 19:35:00,1
2019-02-22 20:49:00,3
2019-02-22 21:00:00,1
2019-02-22 22:15:00,1
