70,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-02-22 12:59:00,2
2019-02-22 13:01:00,2
2019-02-22 13:02:00,2
2019-02-22 13:04:00,2
2019-02-22 13:13:00,2
2019-02-22 13:14:00,2
2019-02-22 13:15:00,2
2019-02-22 13:17:00,2
2019-02-22 13:46:00,2
2019-02-22 13:48:00,3
2019-02-22 13:50:00,1
2019-02-22 13:51:00,1
2019-02-22 13:53:00,1
2019-02-22 13:57:00,2
2019-02-22 13:59:00,2
2019-02-22 14:01:00,2
2019-02-22 14:02:00,2
2019-02-22 14:04:00,2
2019-02-22 14:07:00,2
2019-02-22 14:18:00,2
2019-02-22 14:20:00,1
2019-02-22 14:21:00,1
2019-02-22 14:23:00,1
2019-02-22 14:52:00,1
2019-02-22 14:53:00,1
2019-02-22 14:54:00,2
2019-02-22 14:55:00,3
2019-02-22 14:56:00,1
2019-02-22 14:57:00,2
2019-02-22 14:58:00,1
2019-02-22 14:59:00,1
2019-02-22 15:01:00,1
2019-02-22 15:02:00,2
2019-02-22 15:07:00,1
2019-02-22 15:11:00,1
2019-02-22 16:15:00,1
2019-02-22 16:16:00,2
2019-02-22 16:17:00,1
2019-02-22 16:18:00,1
2019-02-22 16:19:00,2
2019-02-22 16:21:00,2
2019-02-22 16:24:00,1
2019-02-22 16:25:00,1
2019-02-22 16:29:00,1
