2,"SELECT   s.ObjID, s.specObjID, s.plate, s.mjd, s.fiberID, p.petroR5#_z FROM SpecObjAll AS s JOIN PhotoObj AS p ON p.ObjID = s.objID WHERE  plate=# and mjd=# and fiberID=#"
2019-01-14 05:39:00,2
