1,"select ra, dec, z, zErr, zWarning, class, subCluss, specObjID, mjd, plate, fiberID, tile, targetObjID, plateID into mydb.MyTable_# from SpecObjAll as s   dbo.fGetNearbyObjEq(#, +#, #) as N   where s.targetObjID = N.objID"
2019-01-14 05:31:00,1
