149,select * from Photoz where objid=#
2019-01-14 00:01:00,1
2019-01-14 00:16:00,1
2019-01-14 00:20:00,1
2019-01-14 00:49:00,2
2019-01-14 01:13:00,1
2019-01-14 01:27:00,1
2019-01-14 01:48:00,1
2019-01-14 01:58:00,1
2019-01-14 02:13:00,1
2019-01-14 02:16:00,1
2019-01-14 02:17:00,1
2019-01-14 02:35:00,1
2019-01-14 02:39:00,1
2019-01-14 02:40:00,1
2019-01-14 02:42:00,1
2019-01-14 02:50:00,1
2019-01-14 03:06:00,1
2019-01-14 03:07:00,1
2019-01-14 03:16:00,1
2019-01-14 03:24:00,1
2019-01-14 03:40:00,1
2019-01-14 03:42:00,1
2019-01-14 03:46:00,1
2019-01-14 03:47:00,1
2019-01-14 03:55:00,1
2019-01-14 04:19:00,1
2019-01-14 04:30:00,1
2019-01-14 04:36:00,1
2019-01-14 04:37:00,1
2019-01-14 04:58:00,1
2019-01-14 04:59:00,1
2019-01-14 05:13:00,1
2019-01-14 05:24:00,1
2019-01-14 05:28:00,1
2019-01-14 05:42:00,1
2019-01-14 06:16:00,1
2019-01-14 06:35:00,1
2019-01-14 06:46:00,1
2019-01-14 06:51:00,1
2019-01-14 06:53:00,1
2019-01-14 06:54:00,1
2019-01-14 07:01:00,1
2019-01-14 07:15:00,1
2019-01-14 08:04:00,1
2019-01-14 08:09:00,1
2019-01-14 08:22:00,1
2019-01-14 08:24:00,1
2019-01-14 08:35:00,1
2019-01-14 08:37:00,1
2019-01-14 08:39:00,1
2019-01-14 08:40:00,1
2019-01-14 08:42:00,2
2019-01-14 08:54:00,1
2019-01-14 09:01:00,1
2019-01-14 09:32:00,1
2019-01-14 09:34:00,1
2019-01-14 09:40:00,1
2019-01-14 09:46:00,1
2019-01-14 09:53:00,2
2019-01-14 10:11:00,1
2019-01-14 10:14:00,1
2019-01-14 10:20:00,1
2019-01-14 10:30:00,1
2019-01-14 10:31:00,1
2019-01-14 10:35:00,1
2019-01-14 10:38:00,1
2019-01-14 10:41:00,6
2019-01-14 10:59:00,1
2019-01-14 11:01:00,1
2019-01-14 11:02:00,1
2019-01-14 11:04:00,1
2019-01-14 11:15:00,1
2019-01-14 11:45:00,1
2019-01-14 11:52:00,1
2019-01-14 11:53:00,1
2019-01-14 12:01:00,1
2019-01-14 12:06:00,1
2019-01-14 12:12:00,1
2019-01-14 12:13:00,1
2019-01-14 12:24:00,1
2019-01-14 12:40:00,1
2019-01-14 12:49:00,1
2019-01-14 13:00:00,1
2019-01-14 13:16:00,2
2019-01-14 13:25:00,2
2019-01-14 13:42:00,1
2019-01-14 13:47:00,17
2019-01-14 13:48:00,1
2019-01-14 13:50:00,2
2019-01-14 13:58:00,1
2019-01-14 13:59:00,1
2019-01-14 14:24:00,1
2019-01-14 14:25:00,1
2019-01-14 14:30:00,2
2019-01-14 14:34:00,1
2019-01-14 15:07:00,1
2019-01-14 16:02:00,1
2019-01-14 16:03:00,1
2019-01-14 16:07:00,1
2019-01-14 16:11:00,1
2019-01-14 16:37:00,1
2019-01-14 16:56:00,1
2019-01-14 16:59:00,2
2019-01-14 17:26:00,1
2019-01-14 17:45:00,1
2019-01-14 17:56:00,1
2019-01-14 18:09:00,1
2019-01-14 18:48:00,1
2019-01-14 18:53:00,1
2019-01-14 19:04:00,2
2019-01-14 19:11:00,1
2019-01-14 19:16:00,1
2019-01-14 19:20:00,1
2019-01-14 19:34:00,1
2019-01-14 19:48:00,1
2019-01-14 19:51:00,1
2019-01-14 19:53:00,1
2019-01-14 19:54:00,1
2019-01-14 22:41:00,1
