2,"SELECT s.z, s.ra, s.dec, s.petromag_r, s.extinction_r, p.kcorrR FROM specphotoall AS s,photoz AS p INTO mydb.table5 WHERE class=&&&and s.ObjID=p.ObjID and s.zwarning=# and s.z between # and #"
2019-01-14 01:59:00,2
