1,"select ra, dec, z, zErr, zWarning, class, subClass, specObjID, mjd, plate, fiberID, tile, targetObjID, plateID into mydb.MyTable_# from SpecObjAll as s,   dbo.fGetNearbyObjEq(#, +#, #) as N   where s.targetObjID = N.objID"
2019-01-14 05:33:00,1
