43,select * from galSpecLine where specObjId=#
2019-01-14 00:23:00,1
2019-01-14 00:57:00,1
2019-01-14 00:58:00,8
2019-01-14 02:20:00,1
2019-01-14 03:15:00,1
2019-01-14 04:34:00,1
2019-01-14 08:13:00,1
2019-01-14 08:33:00,1
2019-01-14 10:10:00,1
2019-01-14 10:14:00,1
2019-01-14 10:44:00,2
2019-01-14 10:45:00,5
2019-01-14 11:53:00,1
2019-01-14 12:24:00,1
2019-01-14 12:35:00,1
2019-01-14 12:49:00,1
2019-01-14 13:03:00,1
2019-01-14 14:18:00,3
2019-01-14 14:24:00,1
2019-01-14 14:52:00,1
2019-01-14 15:17:00,1
2019-01-14 15:41:00,1
2019-01-14 15:48:00,1
2019-01-14 18:43:00,1
2019-01-14 19:25:00,1
2019-01-14 19:55:00,1
2019-01-14 21:55:00,1
2019-01-14 23:00:00,1
2019-01-14 23:22:00,1
