1,"select    sp.specObjID,   ph.objID,   ph.ra,   ph.dec,   ph.u, ph.g, ph.r, ph.i, ph.z,   ph.err_u, ph.err_g, ph.err_i, ph.err_z from mydb.dr1#q as q, PhotoObjALL as ph, SpecObjAll as sp into mydb.dr1#q_photo_sdss   cross apply dbo.fSpecidFromSDSS(q.plate,q.mjd,q.fiberid,#) as spid where spid = sp.specObjID   and sp.bestObjID = ph.objID   and sp.fluxObjID = ph.objID   and q.spectro = &&&   and ph.clean = #"
2019-01-14 09:06:00,1
