675,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-12-02 20:12:00,16
2019-12-02 20:13:00,21
2019-12-02 20:14:00,15
2019-12-02 20:15:00,17
2019-12-02 20:16:00,14
2019-12-02 20:17:00,15
2019-12-02 20:18:00,14
2019-12-02 20:19:00,17
2019-12-02 20:20:00,12
2019-12-02 20:21:00,14
2019-12-02 20:22:00,14
2019-12-02 20:23:00,13
2019-12-02 20:24:00,20
2019-12-02 20:25:00,14
2019-12-02 20:26:00,16
2019-12-02 20:27:00,25
2019-12-02 20:28:00,29
2019-12-02 20:29:00,26
2019-12-02 20:30:00,16
2019-12-02 20:37:00,9
2019-12-02 20:38:00,13
2019-12-02 20:39:00,14
2019-12-02 20:40:00,15
2019-12-02 20:41:00,14
2019-12-02 20:42:00,13
2019-12-02 20:43:00,14
2019-12-02 20:44:00,5
2019-12-02 20:45:00,8
2019-12-02 20:46:00,11
2019-12-02 20:50:00,18
2019-12-02 20:51:00,15
2019-12-02 20:52:00,16
2019-12-02 20:53:00,19
2019-12-02 20:56:00,3
2019-12-02 20:57:00,19
2019-12-02 20:58:00,12
2019-12-02 20:59:00,16
2019-12-02 21:00:00,1
2019-12-02 21:01:00,13
2019-12-02 21:02:00,12
2019-12-02 21:04:00,10
2019-12-02 21:05:00,14
2019-12-02 21:06:00,15
2019-12-02 21:07:00,18
2019-12-02 21:08:00,19
2019-12-02 21:09:00,11
