148137,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&,&&&, @log=#, @filter=#"
2019-12-02 06:27:00,1
2019-12-02 06:28:00,1
2019-12-02 06:29:00,1
2019-12-02 07:29:00,1
2019-12-02 07:32:00,1
2019-12-02 12:08:00,1
2019-12-02 13:30:00,2
2019-12-02 13:31:00,3
2019-12-02 13:32:00,2
2019-12-02 13:33:00,16
2019-12-02 13:36:00,2
2019-12-02 13:37:00,18
2019-12-02 13:38:00,2
2019-12-02 13:40:00,28
2019-12-02 13:41:00,16
2019-12-02 13:44:00,10
2019-12-02 13:46:00,8
2019-12-02 13:47:00,16
2019-12-02 13:48:00,20
2019-12-02 13:49:00,36
2019-12-02 13:50:00,39
2019-12-02 13:51:00,31
2019-12-02 13:52:00,24
2019-12-02 13:53:00,39
2019-12-02 13:54:00,7
2019-12-02 13:55:00,4
2019-12-02 13:56:00,10
2019-12-02 13:57:00,11
2019-12-02 13:58:00,3
2019-12-02 14:00:00,2
2019-12-02 14:01:00,8
2019-12-02 14:02:00,29
2019-12-02 14:03:00,8
2019-12-02 14:04:00,28
2019-12-02 14:05:00,18
2019-12-02 14:07:00,4
2019-12-02 14:08:00,15
2019-12-02 14:09:00,15
2019-12-02 14:10:00,15
2019-12-02 14:11:00,12
2019-12-02 14:12:00,2
2019-12-02 14:13:00,13
2019-12-02 14:14:00,6
2019-12-02 14:15:00,2
2019-12-02 14:16:00,5
2019-12-02 14:17:00,25
2019-12-02 14:18:00,3
2019-12-02 14:19:00,6
2019-12-02 14:20:00,34
2019-12-02 14:21:00,23
2019-12-02 14:22:00,51
2019-12-02 14:23:00,78
2019-12-02 14:24:00,66
2019-12-02 14:25:00,35
2019-12-02 14:26:00,35
2019-12-02 14:27:00,28
2019-12-02 14:28:00,55
2019-12-02 14:29:00,64
2019-12-02 14:30:00,38
2019-12-02 14:31:00,50
2019-12-02 14:32:00,30
2019-12-02 14:33:00,29
2019-12-02 14:34:00,22
2019-12-02 14:35:00,61
2019-12-02 14:36:00,50
2019-12-02 14:37:00,58
2019-12-02 14:38:00,50
2019-12-02 14:39:00,61
2019-12-02 14:40:00,62
2019-12-02 14:41:00,49
2019-12-02 14:42:00,56
2019-12-02 14:43:00,36
2019-12-02 14:44:00,32
2019-12-02 14:45:00,55
2019-12-02 14:46:00,50
2019-12-02 14:47:00,50
2019-12-02 14:48:00,50
2019-12-02 14:49:00,104
2019-12-02 14:50:00,105
2019-12-02 14:51:00,86
2019-12-02 14:52:00,88
2019-12-02 14:53:00,115
2019-12-02 14:54:00,83
2019-12-02 14:55:00,115
2019-12-02 14:56:00,101
2019-12-02 14:57:00,117
2019-12-02 14:58:00,103
2019-12-02 14:59:00,109
2019-12-02 15:00:00,75
2019-12-02 15:01:00,72
2019-12-02 15:02:00,96
2019-12-02 15:03:00,77
2019-12-02 15:04:00,79
2019-12-02 15:05:00,119
2019-12-02 15:06:00,77
2019-12-02 15:07:00,61
2019-12-02 15:08:00,62
2019-12-02 15:09:00,69
2019-12-02 15:10:00,74
2019-12-02 15:11:00,77
2019-12-02 15:12:00,63
2019-12-02 15:13:00,100
2019-12-02 15:14:00,27
2019-12-02 15:15:00,45
2019-12-02 15:16:00,40
2019-12-02 15:17:00,35
2019-12-02 15:18:00,28
2019-12-02 15:19:00,38
2019-12-02 15:20:00,48
2019-12-02 15:21:00,53
2019-12-02 15:22:00,56
2019-12-02 15:23:00,48
2019-12-02 15:24:00,42
2019-12-02 15:48:00,168
2019-12-02 15:49:00,216
2019-12-02 15:50:00,217
2019-12-02 15:51:00,217
2019-12-02 15:52:00,222
2019-12-02 15:53:00,316
2019-12-02 15:54:00,352
2019-12-02 15:55:00,374
2019-12-02 15:56:00,359
2019-12-02 15:57:00,373
2019-12-02 15:58:00,365
2019-12-02 15:59:00,330
2019-12-02 16:00:00,360
2019-12-02 16:01:00,344
2019-12-02 16:02:00,379
2019-12-02 16:03:00,382
2019-12-02 16:04:00,377
2019-12-02 16:05:00,377
2019-12-02 16:06:00,279
2019-12-02 16:07:00,363
2019-12-02 16:08:00,369
2019-12-02 16:09:00,354
2019-12-02 16:10:00,353
2019-12-02 16:11:00,367
2019-12-02 16:12:00,373
2019-12-02 16:13:00,350
2019-12-02 16:14:00,338
2019-12-02 16:15:00,356
2019-12-02 16:16:00,365
2019-12-02 16:17:00,302
2019-12-02 16:18:00,331
2019-12-02 16:19:00,366
2019-12-02 16:20:00,365
2019-12-02 16:21:00,373
2019-12-02 16:22:00,360
2019-12-02 16:23:00,376
2019-12-02 16:24:00,373
2019-12-02 16:25:00,346
2019-12-02 16:26:00,404
2019-12-02 16:27:00,373
2019-12-02 16:28:00,400
2019-12-02 16:29:00,437
2019-12-02 16:30:00,439
2019-12-02 16:31:00,433
2019-12-02 16:32:00,429
2019-12-02 16:33:00,415
2019-12-02 16:34:00,401
2019-12-02 16:35:00,442
2019-12-02 16:36:00,419
2019-12-02 16:37:00,399
2019-12-02 16:38:00,444
2019-12-02 16:39:00,407
2019-12-02 16:40:00,438
2019-12-02 16:41:00,432
2019-12-02 16:42:00,391
2019-12-02 16:43:00,415
2019-12-02 16:44:00,417
2019-12-02 16:45:00,426
2019-12-02 16:46:00,389
2019-12-02 16:47:00,400
2019-12-02 16:48:00,394
2019-12-02 16:49:00,312
2019-12-02 16:50:00,399
2019-12-02 16:51:00,425
2019-12-02 16:52:00,422
2019-12-02 16:53:00,437
2019-12-02 16:54:00,435
2019-12-02 16:55:00,410
2019-12-02 16:56:00,425
2019-12-02 16:57:00,453
2019-12-02 16:58:00,452
2019-12-02 16:59:00,413
2019-12-02 17:00:00,427
2019-12-02 17:01:00,431
2019-12-02 17:02:00,446
2019-12-02 17:03:00,425
2019-12-02 17:04:00,421
2019-12-02 17:05:00,437
2019-12-02 17:06:00,443
2019-12-02 17:07:00,429
2019-12-02 17:08:00,420
2019-12-02 17:09:00,393
2019-12-02 17:10:00,377
2019-12-02 17:11:00,413
2019-12-02 17:12:00,435
2019-12-02 17:13:00,450
2019-12-02 17:14:00,429
2019-12-02 17:15:00,448
2019-12-02 17:16:00,443
2019-12-02 17:17:00,446
2019-12-02 17:18:00,448
2019-12-02 17:19:00,439
2019-12-02 17:20:00,421
2019-12-02 17:21:00,455
2019-12-02 17:22:00,450
2019-12-02 17:23:00,175
2019-12-02 17:24:00,30
2019-12-02 17:25:00,30
2019-12-02 17:26:00,28
2019-12-02 17:27:00,28
2019-12-02 17:28:00,30
2019-12-02 17:29:00,26
2019-12-02 17:30:00,18
2019-12-02 17:31:00,18
2019-12-02 17:32:00,16
2019-12-02 17:33:00,17
2019-12-02 17:34:00,17
2019-12-02 17:35:00,17
2019-12-02 17:36:00,20
2019-12-02 17:37:00,23
2019-12-02 17:38:00,23
2019-12-02 17:39:00,21
2019-12-02 17:40:00,21
2019-12-02 17:41:00,18
2019-12-02 17:42:00,23
2019-12-02 17:43:00,17
2019-12-02 17:44:00,16
2019-12-02 17:45:00,19
2019-12-02 17:46:00,22
2019-12-02 17:47:00,28
2019-12-02 17:48:00,41
2019-12-02 17:49:00,61
2019-12-02 17:50:00,199
2019-12-02 17:51:00,367
2019-12-02 17:52:00,371
2019-12-02 17:53:00,382
2019-12-02 17:54:00,435
2019-12-02 17:55:00,460
2019-12-02 17:56:00,455
2019-12-02 17:57:00,477
2019-12-02 17:58:00,467
2019-12-02 17:59:00,467
2019-12-02 18:00:00,468
2019-12-02 18:01:00,489
2019-12-02 18:02:00,465
2019-12-02 18:03:00,467
2019-12-02 18:04:00,466
2019-12-02 18:05:00,465
2019-12-02 18:06:00,357
2019-12-02 18:07:00,418
2019-12-02 18:08:00,338
2019-12-02 18:09:00,380
2019-12-02 18:10:00,411
2019-12-02 18:11:00,394
2019-12-02 18:12:00,348
2019-12-02 18:13:00,434
2019-12-02 18:14:00,450
2019-12-02 18:15:00,397
2019-12-02 18:16:00,407
2019-12-02 18:17:00,460
2019-12-02 18:18:00,454
2019-12-02 18:19:00,474
2019-12-02 18:20:00,454
2019-12-02 18:21:00,460
2019-12-02 18:22:00,459
2019-12-02 18:23:00,462
2019-12-02 18:24:00,457
2019-12-02 18:25:00,458
2019-12-02 18:26:00,464
2019-12-02 18:27:00,451
2019-12-02 18:28:00,437
2019-12-02 18:29:00,464
2019-12-02 18:30:00,476
2019-12-02 18:31:00,449
2019-12-02 18:32:00,466
2019-12-02 18:33:00,453
