24,select * from sppParams where specObjId=#
2019-12-02 03:00:00,1
2019-12-02 03:12:00,1
2019-12-02 03:21:00,1
2019-12-02 03:27:00,1
2019-12-02 03:29:00,1
2019-12-02 06:02:00,1
2019-12-02 07:38:00,1
2019-12-02 07:39:00,1
2019-12-02 07:53:00,1
2019-12-02 09:29:00,1
2019-12-02 10:02:00,1
2019-12-02 14:21:00,1
2019-12-02 14:38:00,1
2019-12-02 14:53:00,1
2019-12-02 15:13:00,1
2019-12-02 15:23:00,1
2019-12-02 15:41:00,1
2019-12-02 16:02:00,1
2019-12-02 16:05:00,1
2019-12-02 19:46:00,1
2019-12-02 19:48:00,1
2019-12-02 20:27:00,1
2019-12-02 21:05:00,1
2019-12-02 22:29:00,1
