22,select * from galSpecLine where specObjId=#
2019-12-02 03:06:00,1
2019-12-02 03:09:00,1
2019-12-02 03:12:00,1
2019-12-02 03:29:00,1
2019-12-02 06:17:00,1
2019-12-02 08:13:00,1
2019-12-02 08:24:00,1
2019-12-02 08:51:00,1
2019-12-02 10:23:00,1
2019-12-02 10:48:00,1
2019-12-02 11:08:00,1
2019-12-02 12:38:00,1
2019-12-02 13:10:00,1
2019-12-02 13:19:00,1
2019-12-02 14:04:00,1
2019-12-02 14:47:00,1
2019-12-02 16:14:00,1
2019-12-02 17:03:00,1
2019-12-02 17:19:00,1
2019-12-02 17:46:00,1
2019-12-02 20:27:00,1
2019-12-02 20:58:00,1
