1,"SELECT p.objId,p.ra,p.dec,p.petror9#_r, p.expAB_r,p.dered_u as u, p.dered_g as g, p.dered_r as r, p.dered_i as i,     h.absMagU, h.absMagG, h.absMagR, h.absMagI,      s.z, s.plate, s.mjd, s.fiberid      FROM galaxy AS p    JOIN SpecObj AS s ON s.bestobjid = p.objid    JOIN Photoz AS h ON h.objid=p.objid WHERE p.petror9#_r > #   and p.ra between # and #   and s.z <#   and p.g < #"
2019-12-02 08:39:00,1
